word,freq,plural,pastTense,isName
purge,2.169016E-06,0,0,0
cuffs,2.16635E-06,1,0,0
santo,2.165122E-06,0,0,1
lupus,2.162536E-06,0,0,0
trope,2.159768E-06,0,0,0
crows,2.159322E-06,1,0,0
moons,2.154184E-06,1,0,0
grids,2.15363E-06,1,0,0
slots,2.153256E-06,1,0,0
natal,2.152084E-06,0,0,0
slang,2.149088E-06,0,0,0
sacra,2.1443984E-06,0,0,0
moose,2.14218E-06,0,0,0
semen,2.141242E-06,0,0,0
famed,2.126988E-06,0,1,0
circa,2.12475E-06,0,0,0
flaps,2.124392E-06,1,0,0
sonic,2.12357E-06,0,0,0
helix,2.120446E-06,0,0,0
vexed,2.119064E-06,0,1,0
mania,2.11818E-06,0,0,0
sniff,2.112416E-06,0,0,0
idiom,2.112372E-06,0,0,0
crate,2.101974E-06,0,0,0
plume,2.101826E-06,0,0,0
homme,2.101668E-06,0,0,0
savvy,2.09843E-06,0,0,0
waged,2.098268E-06,0,1,0
ducts,2.095962E-06,1,0,0
mains,2.094952E-06,1,0,0
brood,2.092954E-06,0,0,0
snort,2.090796E-06,0,0,0
pleas,2.084104E-06,1,0,0
braid,2.083498E-06,0,0,0
codex,2.083258E-06,0,0,0
swirl,2.080114E-06,0,0,0
relic,2.07892E-06,0,0,0
viola,2.068956E-06,0,0,0
hinge,2.065336E-06,0,0,0
buggy,2.064934E-06,0,0,0
clasp,2.064438E-06,0,0,0
oaths,2.064324E-06,1,0,0
piers,2.063928E-06,1,0,0
gowns,2.063578E-06,1,0,0
aptly,2.059358E-06,0,0,0
sucks,2.054966E-06,1,0,0
mirth,2.05201E-06,0,0,0
foley,2.051028E-06,0,0,0
twigs,2.050514E-06,1,0,0
bulge,2.048256E-06,0,0,0
adore,2.045672E-06,0,0,0
leafy,2.045546E-06,0,0,0
amuse,2.0447E-06,0,0,0
reefs,2.044264E-06,1,0,0
bathe,2.043996E-06,0,0,0
forts,2.03613E-06,1,0,0
spied,2.033408E-06,0,0,0
nodal,2.032574E-06,0,0,0
glint,2.028712E-06,0,0,0
mails,2.026958E-06,1,0,0
tempt,2.026768E-06,0,0,0
clamp,2.025626E-06,0,0,0
aunts,2.025526E-06,1,0,0
monde,2.022186E-06,0,0,0
parry,2.019092E-06,0,0,0
spurs,2.01896E-06,1,0,0
fecal,2.01878E-06,0,0,0
budge,2.018644E-06,0,0,0
slabs,2.018602E-06,1,0,0
geese,2.016064E-06,0,0,0
cages,2.01472E-06,1,0,0
hitch,2.014022E-06,0,0,0
soles,2.010796E-06,1,0,0
fumes,2.010592E-06,1,0,0
gasps,2.010572E-06,1,0,0
stink,2.010512E-06,0,0,0
corey,2.00945E-06,0,0,1
leant,2.009284E-06,0,0,0
grins,2.00725E-06,1,0,0
usher,2.00703E-06,0,0,0
valet,2.005048E-06,0,0,0
porta,2.004612E-06,0,0,1
carve,2.00447E-06,0,0,0
grate,2.002478E-06,0,0,0
clone,2.002356E-06,0,0,0
shunt,2.0004E-06,0,0,0
waltz,2.000238E-06,0,0,0
clint,1.9993E-06,0,0,1
axiom,1.997544E-06,0,0,0
euros,1.99734E-06,1,0,0
forks,1.988178E-06,1,0,0
icing,1.987084E-06,0,0,0
giddy,1.981688E-06,0,0,0
smote,1.976328E-06,0,0,0
rigor,1.975956E-06,0,0,0
slows,1.975328E-06,1,0,0
wager,1.975032E-06,0,0,0
snaps,1.974342E-06,1,0,0
aloof,1.970772E-06,0,0,0
slade,1.967042E-06,0,0,1
yates,1.964208E-06,1,0,0
madly,1.964032E-06,0,0,0
moors,1.960826E-06,1,0,0
condo,1.960344E-06,0,0,0
wares,1.956396E-06,1,0,0
sneer,1.949606E-06,0,0,0
finch,1.948174E-06,0,0,0
windy,1.947308E-06,0,0,0
filth,1.94586E-06,0,0,0
laird,1.944042E-06,0,1,0
hogan,1.943764E-06,0,0,1
starr,1.93241E-06,0,0,1
sages,1.929788E-06,1,0,0
ovary,1.924884E-06,0,0,0
mucus,1.91744E-06,0,0,0
sedan,1.91692E-06,0,0,0
giver,1.913814E-06,0,0,0
booze,1.913464E-06,0,0,0
sheen,1.911644E-06,0,0,0
missy,1.91137E-06,0,0,0
sewer,1.90523E-06,0,0,0
discs,1.90496E-06,1,0,0
defer,1.904524E-06,0,0,0
fable,1.904128E-06,0,0,0
epoxy,1.902224E-06,0,0,0
chaps,1.900638E-06,1,0,0
melts,1.897958E-06,1,0,0
anion,1.897262E-06,0,0,1
bytes,1.89596E-06,1,0,0
chasm,1.894996E-06,0,0,0
reeds,1.892018E-06,1,0,0
ethyl,1.891078E-06,0,0,1
donne,1.883E-06,0,0,1
stoop,1.88006E-06,0,0,0
taped,1.869068E-06,0,1,0
folio,1.866576E-06,0,0,0
tally,1.8653E-06,0,0,0
adobe,1.863022E-06,0,0,0
spade,1.860398E-06,0,0,0
murky,1.859152E-06,0,0,0
speck,1.854064E-06,0,0,0
vogue,1.853254E-06,0,0,0
seams,1.852574E-06,1,0,0
ollie,1.852534E-06,0,0,1
pluto,1.846162E-06,0,0,1
binge,1.840394E-06,0,0,0
hades,1.839394E-06,1,0,0
mixes,1.835836E-06,1,0,0
sonne,1.8295866E-06,0,0,0
nudge,1.819456E-06,0,0,0
juicy,1.81844E-06,0,0,0
gravy,1.81521E-06,0,0,0
dryly,1.815008E-06,0,0,0
foxes,1.814702E-06,1,0,0
snare,1.813148E-06,0,0,0
amiss,1.81231E-06,0,0,0
envoy,1.810756E-06,0,0,0
admin,1.810436E-06,0,0,0
quart,1.810286E-06,0,0,0
nylon,1.804746E-06,0,0,0
latex,1.803604E-06,0,0,0
nicer,1.80152E-06,0,0,0
edict,1.800728E-06,0,0,0
friar,1.80047E-06,0,0,0
odour,1.799078E-06,0,0,0
manic,1.797946E-06,0,0,0
pharm,1.797086E-06,0,0,0
sieve,1.796516E-06,0,0,0
actin,1.791298E-06,0,0,0
fates,1.786378E-06,1,0,0
femur,1.785674E-06,0,0,0
didst,1.784404E-06,0,0,0
gated,1.783314E-06,0,1,0
shiva,1.78066E-06,0,0,1
amine,1.779966E-06,0,0,1
heave,1.779192E-06,0,0,0
droit,1.777768E-06,0,0,0
lucid,1.777216E-06,0,0,0
crave,1.776682E-06,0,0,0
mural,1.775682E-06,0,0,0
hover,1.773478E-06,0,0,0
monty,1.77224E-06,0,0,1
zeros,1.772226E-06,1,0,0
beset,1.768668E-06,0,0,0
salsa,1.768058E-06,0,0,0
cumin,1.767552E-06,0,0,0
alias,1.766534E-06,1,0,0
dived,1.762588E-06,0,1,0
fermi,1.75891E-06,0,0,1
fossa,1.757154E-06,0,0,1
fades,1.754278E-06,1,0,0
avian,1.75122E-06,0,0,0
leach,1.750044E-06,0,0,0
cater,1.74909E-06,0,0,0
tammy,1.749064E-06,0,0,1
bared,1.746824E-06,0,1,0
garth,1.746292E-06,0,0,1
raked,1.745128E-06,0,1,0
regal,1.740604E-06,0,0,0
asses,1.736102E-06,1,0,0
slums,1.735564E-06,1,0,0
ginny,1.733792E-06,0,0,1
spasm,1.732674E-06,0,0,0
racks,1.726484E-06,1,0,0
snuck,1.726404E-06,0,0,0
gauze,1.72405E-06,0,0,0
cults,1.723788E-06,1,0,0
gabby,1.723478E-06,0,0,1
iliac,1.722098E-06,0,0,0
comma,1.721924E-06,0,0,0
wield,1.721448E-06,0,0,0
cures,1.719124E-06,1,0,0
snail,1.718494E-06,0,0,0
pasha,1.71792E-06,0,0,1
fixes,1.715162E-06,1,0,0
fated,1.714354E-06,0,1,0
dowry,1.71223E-06,0,0,0
toned,1.70933E-06,0,1,0
hydro,1.706278E-06,0,0,0
berth,1.70556E-06,0,0,0
tweet,1.70378E-06,0,0,0
avert,1.703714E-06,0,0,0
lured,1.701406E-06,0,1,0
norma,1.697114E-06,0,0,1
equip,1.695936E-06,0,0,0
ebony,1.695468E-06,0,0,0
moles,1.690786E-06,1,0,0
pours,1.687498E-06,1,0,0
gaped,1.683092E-06,0,1,0
dryer,1.680434E-06,0,0,0
glaze,1.67971E-06,0,0,0
bravo,1.679602E-06,0,0,0
hawks,1.679448E-06,1,0,0
boron,1.67852E-06,0,0,1
feral,1.677182E-06,0,0,0
apnea,1.669324E-06,0,0,0
fours,1.665948E-06,1,0,0
brine,1.660144E-06,0,0,0
aired,1.657228E-06,0,1,0
reddy,1.657158E-06,0,0,1
clump,1.651796E-06,0,0,0
wafer,1.648104E-06,0,0,0
aches,1.646678E-06,1,0,0
lumps,1.644922E-06,1,0,0
fairs,1.639166E-06,1,0,0
ruddy,1.638512E-06,0,0,0
pears,1.632964E-06,1,0,0
lawns,1.62378E-06,1,0,0
heady,1.622816E-06,0,0,0
plush,1.622204E-06,0,0,0
cisco,1.618496E-06,0,0,1
horde,1.613594E-06,0,0,0
chops,1.612698E-06,1,0,0
whine,1.607964E-06,0,0,0
genoa,1.602628E-06,0,0,1
aspen,1.600862E-06,0,0,1
ticks,1.59968E-06,1,0,0
temps,1.598796E-06,1,0,0
beech,1.597116E-06,0,0,0
synod,1.596896E-06,0,0,0
babel,1.596104E-06,0,0,1
denim,1.592108E-06,0,0,0
posit,1.588532E-06,0,0,0
frock,1.587316E-06,0,0,0
earns,1.58685E-06,1,0,0
darts,1.586166E-06,1,0,0
aides,1.585398E-06,1,0,0
flirt,1.584002E-06,0,0,0
swipe,1.583616E-06,0,0,0
crank,1.583252E-06,0,0,0
hurst,1.580826E-06,0,0,0
mined,1.579636E-06,0,1,0
pinto,1.5794E-06,0,0,0
gruff,1.577406E-06,0,0,0
crabs,1.575694E-06,1,0,0
ponty,1.573014E-06,0,0,0
ulnar,1.572132E-06,0,0,1
tiled,1.57146E-06,0,1,0
sahib,1.570098E-06,0,0,1
libel,1.56705E-06,0,0,0
iliad,1.566228E-06,0,1,0
vitae,1.5645464E-06,0,0,0
dusky,1.563788E-06,0,0,0
bloke,1.563362E-06,0,0,0
titan,1.562548E-06,0,0,0
chefs,1.561532E-06,1,0,0
aleph,1.5608768E-06,0,0,0
feces,1.560828E-06,1,0,0
smelt,1.55889E-06,0,0,0
infra,1.558304E-06,0,0,0
shyly,1.5544E-06,0,0,0
hotly,1.554166E-06,0,0,0
booty,1.553676E-06,0,0,0
cobra,1.553198E-06,0,0,0
shrub,1.552484E-06,0,0,0
pence,1.552462E-06,0,0,0
clove,1.55086E-06,0,0,0
valor,1.549604E-06,0,0,0
remit,1.549288E-06,0,0,0
thugs,1.54873E-06,1,0,0
axons,1.54627E-06,1,0,0
whirl,1.542054E-06,0,0,0
taxis,1.541918E-06,1,0,0
maths,1.541452E-06,1,0,0
dares,1.539652E-06,1,0,0
tonal,1.538918E-06,0,0,0
femme,1.536214E-06,0,0,0
visas,1.535774E-06,1,0,0
piped,1.535446E-06,0,1,0
alibi,1.534254E-06,0,0,0
beige,1.533636E-06,0,0,0
furry,1.533022E-06,0,0,0
whiff,1.527578E-06,0,0,0
vigil,1.527096E-06,0,0,0
wally,1.52695E-06,0,0,0
cadre,1.525294E-06,0,0,0
tiers,1.524716E-06,1,0,0
farce,1.52324E-06,0,0,0
dunno,1.523066E-06,0,0,0
burly,1.516738E-06,0,0,0
wrung,1.514482E-06,0,0,0
alkyl,1.51327E-06,0,0,1
germs,1.51074E-06,1,0,0
heron,1.507038E-06,0,0,0
expel,1.504642E-06,0,0,0
rehab,1.498362E-06,0,0,0
bushy,1.49815E-06,0,0,0
rodeo,1.498148E-06,0,0,0
paler,1.497338E-06,0,0,0
bower,1.496944E-06,0,0,1
fared,1.496678E-06,0,1,0
fined,1.494996E-06,0,1,0
tesla,1.49447E-06,0,0,1
kraft,1.493724E-06,0,0,1
snarl,1.491962E-06,0,0,0
throb,1.4914E-06,0,0,0
stunt,1.489494E-06,0,0,0
emery,1.488026E-06,0,0,0
ferns,1.487552E-06,1,0,0
inset,1.48643E-06,0,0,0
patsy,1.48482E-06,0,0,0
irons,1.48297E-06,1,0,0
sears,1.48163E-06,1,0,0
horny,1.478362E-06,0,0,0
pubic,1.47805E-06,0,0,0
steed,1.476788E-06,0,0,0
abbas,1.468626E-06,1,0,0
lorry,1.46778E-06,0,0,0
honda,1.465738E-06,0,0,1
hunch,1.4653E-06,0,0,0
bison,1.465192E-06,0,0,0
carbs,1.465168E-06,1,0,0
fares,1.464372E-06,1,0,0
tummy,1.462222E-06,0,0,0
slime,1.461256E-06,0,0,0
vases,1.460264E-06,1,0,0
troll,1.458142E-06,0,0,0
dingy,1.457148E-06,0,0,0
brunt,1.457106E-06,0,0,0
aught,1.4547558E-06,0,0,0
barns,1.444498E-06,1,0,0
slits,1.442772E-06,1,0,0
gaily,1.4416278E-06,0,0,0
tinge,1.439984E-06,0,0,0
delve,1.439982E-06,0,0,0
serge,1.439768E-06,0,0,0
puffy,1.437772E-06,0,0,0
sodom,1.43773E-06,0,0,1
moira,1.436892E-06,0,0,1
cocks,1.436828E-06,1,0,0
lousy,1.434386E-06,0,0,0
squid,1.433742E-06,0,1,0
wipes,1.431708E-06,1,0,0
ember,1.430758E-06,0,0,0
bayes,1.430588E-06,1,0,0
flair,1.428384E-06,0,0,0
emerg,1.4273096E-06,0,0,0
bales,1.4244E-06,1,0,0
waxed,1.423814E-06,0,1,0
shuts,1.420434E-06,1,0,0
dixie,1.419728E-06,0,0,1
snuff,1.418374E-06,0,0,0
butts,1.41811E-06,1,0,0
snout,1.413942E-06,0,0,0
swami,1.412986E-06,0,0,0
otter,1.411804E-06,0,0,0
bolus,1.409944E-06,1,0,0
dukes,1.407918E-06,1,0,0
mists,1.405652E-06,1,0,0
puffs,1.404948E-06,1,0,0
muses,1.404414E-06,1,0,0
fanon,1.403062E-06,0,0,0
taper,1.402426E-06,0,0,0
tibia,1.400848E-06,0,0,0
paled,1.399186E-06,0,1,0
polis,1.399154E-06,1,0,0
boils,1.395012E-06,1,0,0
looms,1.392602E-06,1,0,0
creak,1.391816E-06,0,0,0
foggy,1.39071E-06,0,0,0
nymph,1.388424E-06,0,0,0
login,1.387732E-06,0,0,0
wince,1.387536E-06,0,0,0
feats,1.38638E-06,1,0,0
flyer,1.386016E-06,0,0,0
harem,1.379282E-06,0,0,0
annoy,1.374472E-06,0,0,0
colby,1.373884E-06,0,0,1
ching,1.37331E-06,0,0,1
slump,1.37179E-06,0,0,0
bangs,1.367594E-06,1,0,0
popes,1.3663E-06,1,0,0
undid,1.362908E-06,0,0,0
butch,1.362154E-06,0,0,0
shred,1.361492E-06,0,1,0
freer,1.360754E-06,0,0,0
quill,1.358184E-06,0,0,0
liber,1.357824E-06,0,0,0
doves,1.356912E-06,1,0,0
nosed,1.356692E-06,0,1,0
stint,1.356518E-06,0,0,0
cocky,1.356496E-06,0,0,0
livid,1.353606E-06,0,0,0
bingo,1.353458E-06,0,0,0
crypt,1.349666E-06,0,0,0
angst,1.34869E-06,0,0,0
knack,1.34687E-06,0,0,0
assam,1.346752E-06,0,0,0
bouts,1.345958E-06,1,0,0
mover,1.345772E-06,0,0,0
hefty,1.345622E-06,0,0,0
laity,1.345552E-06,0,0,0
recur,1.344724E-06,0,0,0
fiend,1.344711E-06,0,0,0
sybil,1.344332E-06,0,0,0
graze,1.342618E-06,0,0,0
panes,1.34131E-06,1,0,0
aunty,1.340736E-06,0,0,0
moths,1.33791E-06,1,0,0
repel,1.335198E-06,0,0,0
modus,1.334256E-06,1,0,0
embed,1.332618E-06,0,0,0
soups,1.330518E-06,1,0,0
tango,1.32907E-06,0,0,0
whips,1.326234E-06,1,0,0
boxed,1.325502E-06,0,1,0
khaki,1.3224E-06,0,0,0
plaid,1.318204E-06,0,0,0
sykes,1.317214E-06,1,0,0
liter,1.316998E-06,0,0,0
campo,1.31308E-06,0,0,0
tweed,1.312256E-06,0,0,0
wryly,1.310946E-06,0,0,0
prays,1.310084E-06,1,0,0
decor,1.307658E-06,0,0,0
dandy,1.304986E-06,0,0,0
grail,1.30267E-06,0,0,0
molds,1.302066E-06,1,0,0
arson,1.302002E-06,0,0,0
odors,1.301368E-06,1,0,0
louie,1.299108E-06,0,0,1
algal,1.29836E-06,0,0,0
slant,1.297766E-06,0,0,0
amply,1.296924E-06,0,0,0
sully,1.296354E-06,0,0,0
ammon,1.2958308E-06,0,0,0
pater,1.293658E-06,0,0,0
afore,1.2924872E-06,0,0,0
kylie,1.292478E-06,0,0,1
petri,1.290696E-06,0,0,0
eater,1.289148E-06,0,0,0
mores,1.288242E-06,1,0,0
summa,1.28691E-06,0,0,0
gyrus,1.284412E-06,1,0,0
savor,1.28431E-06,0,0,0
gully,1.280928E-06,0,0,0
tenet,1.27876E-06,0,0,0
navel,1.277632E-06,0,0,0
fella,1.2776E-06,0,0,0
polio,1.274746E-06,0,0,0
stash,1.272896E-06,0,0,0
malls,1.272266E-06,1,0,0
deems,1.267918E-06,1,0,0
cadet,1.263582E-06,0,0,0
leben,1.2629008E-06,0,0,1
cupid,1.261276E-06,0,1,0
ensue,1.261218E-06,0,0,0
honed,1.258662E-06,0,1,0
tufts,1.25771E-06,1,0,0
savoy,1.257392E-06,0,0,0
gauss,1.254764E-06,1,0,0
canst,1.253957E-06,0,0,0
saber,1.2496806E-06,0,0,0
rowdy,1.248434E-06,0,0,0
disco,1.247856E-06,0,0,0
slimy,1.247364E-06,0,0,0
loins,1.2422464E-06,1,0,0
gable,1.241742E-06,0,0,0
massa,1.2411308E-06,0,0,0
sores,1.240596E-06,1,0,0
vents,1.240532E-06,1,0,0
melon,1.239532E-06,0,0,0
noose,1.238534E-06,0,0,0
masts,1.2370698E-06,1,0,0
canto,1.23564E-06,0,0,0
jerks,1.233292E-06,1,0,0
forte,1.231958E-06,0,0,0
heals,1.23038E-06,1,0,0
banal,1.2266E-06,0,0,0
quell,1.22432E-06,0,0,0
sever,1.224274E-06,0,0,0
hunts,1.224138E-06,1,0,0
jerky,1.21832E-06,0,0,0
drags,1.216506E-06,1,0,0
domes,1.21476E-06,1,0,0
adieu,1.211535E-06,0,0,0
caged,1.209752E-06,0,1,0
nelly,1.2094896E-06,0,0,1
outta,1.208773E-06,0,0,0
theta,1.208508E-06,0,0,0
oiled,1.204786E-06,0,1,0
lilac,1.204662E-06,0,0,0
waldo,1.203244E-06,0,0,1
tamed,1.203112E-06,0,1,0
cowan,1.201704E-06,0,0,0
roper,1.201114E-06,0,0,0
voids,1.200984E-06,1,0,0
hires,1.198644E-06,1,0,0
roach,1.19625E-06,0,0,0
dozed,1.195276E-06,0,1,0
musty,1.194424E-06,0,0,0
diver,1.194212E-06,0,0,0
sushi,1.1941242E-06,0,0,0
taint,1.19147E-06,0,0,0
churn,1.189044E-06,0,0,0
magma,1.1886388E-06,0,0,0
swaps,1.1879628E-06,1,0,0
plugs,1.186684E-06,1,0,0
rowed,1.184496E-06,0,1,0
gills,1.182776E-06,1,0,0
clays,1.181984E-06,1,0,0
taker,1.180268E-06,0,0,0
posse,1.178888E-06,0,0,0
skate,1.177418E-06,0,0,0
flops,1.175732E-06,1,0,0
waned,1.174682E-06,0,1,0
stirs,1.174632E-06,1,0,0
masse,1.173986E-06,0,0,0
volts,1.1733774E-06,1,0,0
blitz,1.1731806E-06,0,0,0
argon,1.171182E-06,0,0,1
whigs,1.1682062E-06,1,0,0
spawn,1.167788E-06,0,0,0
aural,1.1639422E-06,0,0,0
revel,1.162544E-06,0,0,0
unify,1.158548E-06,0,0,0
fleur,1.1580958E-06,0,0,0
chute,1.157864E-06,0,0,0
hoofs,1.1575986E-06,1,0,0
talon,1.1569264E-06,0,0,0
quoth,1.1567384E-06,0,0,0
lurch,1.154646E-06,0,0,0
juror,1.154111E-06,0,0,0
scrum,1.1539364E-06,0,0,0
manna,1.1535926E-06,0,0,0
spire,1.14992E-06,0,0,0
swans,1.146172E-06,1,0,0
scala,1.14523E-06,0,0,1
limbo,1.142734E-06,0,0,0
jails,1.14236E-06,1,0,0
combs,1.139702E-06,1,0,0
torts,1.1386638E-06,1,0,0
scold,1.1376898E-06,0,0,0
franc,1.13759E-06,0,0,0
tawny,1.1370922E-06,0,0,0
radii,1.135962E-06,0,0,0
erupt,1.1359564E-06,0,0,0
chore,1.130718E-06,0,0,0
gulls,1.13015E-06,1,0,0
begat,1.1297896E-06,0,0,0
liars,1.125882E-06,1,0,0
slams,1.124818E-06,1,0,0
carer,1.124472E-06,0,0,0
hertz,1.122038E-06,0,0,0
reeve,1.1205344E-06,0,0,0
platt,1.119826E-06,0,0,0
plast,1.118645E-06,0,0,0
modem,1.1182042E-06,0,0,0
swoop,1.11768E-06,0,0,0
haram,1.1164024E-06,0,0,0
hoard,1.113796E-06,0,0,0
erode,1.111928E-06,0,0,0
pangs,1.108748E-06,1,0,0
baggy,1.1074176E-06,0,0,0
amour,1.106672E-06,0,0,0
datum,1.1051672E-06,0,0,0
clout,1.105019E-06,0,0,0
waive,1.104494E-06,0,0,0
kappa,1.10293E-06,0,0,0
thong,1.1015204E-06,0,0,0
poise,1.100621E-06,0,0,0
goeth,1.100576E-06,0,0,0
waded,1.099464E-06,0,1,0
croft,1.097434E-06,0,0,1
carta,1.0969882E-06,0,0,0
intro,1.094709E-06,0,0,0
yarns,1.093474E-06,1,0,0
sissy,1.0932344E-06,0,0,0
agape,1.0922116E-06,0,0,0
vichy,1.091499E-06,0,0,0
yolks,1.090095E-06,1,0,0
merle,1.0900826E-06,0,0,1
alder,1.0886682E-06,0,0,0
quail,1.087754E-06,0,0,0
jacks,1.0875316E-06,1,0,0
comer,1.0865666E-06,0,0,0
retro,1.0860886E-06,0,0,0
knoll,1.0855366E-06,0,0,0
clang,1.0847652E-06,0,0,0
studs,1.0847538E-06,1,0,0
towed,1.083712E-06,0,1,0
dives,1.080576E-06,1,0,0
twine,1.080312E-06,0,0,0
adorn,1.0802664E-06,0,0,0
grimy,1.07846E-06,0,0,0
beryl,1.0781468E-06,0,0,0
medic,1.0774896E-06,0,0,0
fudge,1.0766114E-06,0,0,0
payer,1.076341E-06,0,0,0
buffy,1.0757186E-06,0,0,1
leech,1.075124E-06,0,0,0
flips,1.07512E-06,1,0,0
veils,1.07401E-06,1,0,0
sable,1.0737486E-06,0,0,0
longs,1.0735522E-06,1,0,0
lurid,1.0734428E-06,0,0,0
truer,1.0729198E-06,0,0,0
robed,1.0726898E-06,0,1,0
hoist,1.072406E-06,0,0,0
petal,1.0675574E-06,0,0,0
swain,1.06721E-06,0,0,0
hilly,1.065799E-06,0,0,0
duchy,1.0646068E-06,0,0,0
keyed,1.0623932E-06,0,1,0
zebra,1.0607794E-06,0,0,0
heats,1.060038E-06,1,0,0
viper,1.05921E-06,0,0,0
spect,1.0591492E-06,0,0,0
barks,1.058561E-06,1,0,0
beets,1.0578608E-06,1,0,0
rouen,1.0530266E-06,0,0,0
jetty,1.0529274E-06,0,0,0
tuple,1.0528866E-06,0,0,0
madre,1.0528476E-06,0,0,0
eaves,1.0465984E-06,1,0,0
whims,1.0442952E-06,1,0,0
totem,1.0440734E-06,0,0,0
chime,1.042852E-06,0,0,0
champ,1.042516E-06,0,0,0
ovens,1.042245E-06,1,0,0
mavis,1.0413328E-06,1,0,0
chemo,1.0411332E-06,0,0,0
perks,1.0402744E-06,1,0,0
griff,1.0393972E-06,0,0,0
babes,1.038883E-06,1,0,0
stave,1.0369296E-06,0,0,0
omits,1.0365344E-06,1,0,0
vials,1.035596E-06,1,0,0
raine,1.0355902E-06,0,0,1
licks,1.0355634E-06,1,0,0
folic,1.034181E-06,0,0,1
camus,1.0336494E-06,1,0,0
phage,1.032969E-06,0,0,1
lithe,1.0323752E-06,0,0,0
madge,1.0305236E-06,0,0,0
crumb,1.0291886E-06,0,0,0
truss,1.0275496E-06,0,0,0
biker,1.0274272E-06,0,0,0
silks,1.0273502E-06,1,0,0
lunge,1.0270254E-06,0,0,0
litre,1.0256778E-06,0,0,0
whack,1.0250464E-06,0,0,0
sofas,1.0249176E-06,1,0,0
mites,1.0248924E-06,1,0,0
spelt,1.0245672E-06,0,0,0
potts,1.0234322E-06,1,0,0
tarot,1.0218518E-06,0,0,0
mayan,1.0214842E-06,0,0,1
surly,1.021374E-06,0,0,0
rorty,1.0202602E-06,0,0,0
islet,1.0200588E-06,0,0,0
taunt,1.019362E-06,0,0,0
junta,1.0188826E-06,0,0,0
plumb,1.0187526E-06,0,0,0
wasps,1.0184398E-06,1,0,0
demos,1.017976E-06,1,0,0
ashen,1.0155358E-06,0,0,0
anima,1.0154104E-06,0,0,0
wight,1.0150764E-06,0,0,0
smite,1.0147328E-06,0,0,0
roars,1.0140926E-06,1,0,0
obeys,1.0131524E-06,1,0,0
laces,1.0111748E-06,1,0,0
frees,1.0087864E-06,1,0,0
bayer,1.008481E-06,0,0,1
tyres,1.0079334E-06,1,0,0
clams,1.0030512E-06,1,0,0
fonts,1.001743E-06,1,0,0
afoot,1.0016202E-06,0,0,0
carte,1.000993E-06,0,0,0
nulla,9.995526E-07,0,0,0
hikes,9.99058E-07,1,0,0
macho,9.971148E-07,0,0,0
genie,9.95748E-07,0,0,0
drier,9.95502E-07,0,0,0
primo,9.93717E-07,0,0,0
grime,9.928978E-07,0,0,0
boobs,9.916512E-07,1,0,0
crick,9.89756E-07,0,0,0
ceded,9.865294E-07,0,1,0
slaps,9.863598E-07,1,0,0
quake,9.859632E-07,0,0,0
highs,9.859264E-07,1,0,0
girth,9.838358E-07,0,0,0
adage,9.832024E-07,0,0,0
tithe,9.816842E-07,0,0,0
leaky,9.803794E-07,0,0,0
emits,9.79466E-07,1,0,0
aggie,9.793444E-07,0,0,0
stoke,9.792712E-07,0,0,0
cacao,9.789628E-07,0,0,0
spurt,9.787326E-07,0,0,0
strut,9.760282E-07,0,0,0
pints,9.7577E-07,1,0,0
plums,9.742912E-07,1,0,0
tongs,9.740254E-07,1,0,0
anvil,9.730494E-07,0,0,0
horst,9.721946E-07,0,0,0
elegy,9.703252E-07,0,0,0
hoops,9.702648E-07,1,0,0
erred,9.697682E-07,0,1,0
britt,9.676094E-07,0,0,0
deuce,9.661942E-07,0,0,0
scand,9.661894E-07,0,1,0
rarer,9.659218E-07,0,0,0
mated,9.649452E-07,0,1,0
fitch,9.628944E-07,0,0,0
dumps,9.624018E-07,1,0,0
sheaf,9.620708E-07,0,0,0
hasta,9.61983E-07,0,0,0
bogus,9.611612E-07,1,0,0
lysis,9.59234E-07,1,0,0
coven,9.591494E-07,0,0,0
sakes,9.59115E-07,1,0,0
prank,9.589538E-07,0,0,0
bumpy,9.567688E-07,0,0,0
pesos,9.565264E-07,1,0,0
panda,9.557192E-07,0,0,0
warts,9.55002E-07,1,0,0
indie,9.540672E-07,0,0,0
joker,9.53086E-07,0,0,0
gaudy,9.526832E-07,0,0,0
chaff,9.524576E-07,0,0,0
pasts,9.522294E-07,1,0,0
marge,9.520078E-07,0,0,1
causa,9.517424E-07,0,0,0
brant,9.517088E-07,0,0,0
unmet,9.501952E-07,0,0,0
manga,9.49052E-07,0,0,0
wisps,9.489764E-07,1,0,0
faked,9.466348E-07,0,1,0
gusto,9.449946E-07,0,0,0
fleas,9.44704E-07,1,0,0
forgo,9.424738E-07,0,0,0
lanky,9.421442E-07,0,0,0
waver,9.41037E-07,0,0,0
toyed,9.402286E-07,0,1,0
swish,9.396918E-07,0,0,0
soggy,9.3928E-07,0,0,0
chevy,9.389458E-07,0,0,1
derry,9.381348E-07,0,0,0
tarry,9.374284E-07,0,0,0
snows,9.363886E-07,1,0,0
cello,9.323986E-07,0,0,0
runes,9.310738E-07,1,0,0
fuses,9.288268E-07,1,0,0
hiked,9.27544E-07,0,1,0
gamut,9.271084E-07,0,0,0
larva,9.263142E-07,0,0,0
quirk,9.261552E-07,0,0,0
trois,9.243304E-07,1,0,0
memos,9.23604E-07,1,0,0
flake,9.22369E-07,0,0,0
combo,9.215682E-07,0,0,0
lowry,9.21217E-07,0,0,1
